Web_ID,Region_of_Incident,Reported_Date,Reported_Year,Reported_Month,Number_Dead,Minimum_Estimated_Number_of_Missing,Total_Dead_and_Missing,Number_of_Survivors,Number_of_Females,Number_of_Males,Number_of_Children,Cause_of_Death,Location_Description,Information_Source,Migration_Route,URL,UNSD_Geographical_Grouping,Source_Quality,lat,long
30773,Horn of Africa,3-Feb-17,2017,Feb,1,0,1,100,1,0,0,Vehicle Accident,"Al-Sudaf, Lahij Governorate, Yemen",UNHCR, ,http://bit.ly/2kJbHNV,Western Asia,4,12.51627394,44.11010742
30774,Europe,3-Feb-17,2017,Feb,1,0,1,0,0,1,0,Drowning,"Tisza River, Subotica, Hungary border",IOM Bulgaria, ,http://bit.ly/2mJXIVr,Eastern Europe,4,46.177566,19.679562
30770,North Africa,2-Feb-17,2017,Feb,3,0,3,0,0,0,0,"Starvation, Excessive Physical Abuse","In the desert around the border of Egypt and Sudan, near Aswan.",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,24.0940176,32.8580264
44440,South Asia,2-Feb-17,2017,Feb,1,0,1,0,0,1,0,Vehicle Accident,"Yazd province, Iran",IOM Afghanistan, , ,Southern Asia,4,31.8974232,54.3568562
44439,South Asia,1-Feb-17,2017,Feb,1,0,1,0,0,1,0,Vehicle Accident,"Rafsanjan, Kerman province, Iran",IOM Afghanistan, , ,Southern Asia,4,30.3548893,56.002705
30768,US-Mexico Border,1-Feb-17,2017,Feb,1,0,1,0,0,1,0,Drowning,"Rio Bravo, International Bridge N° 2, Piedras Negras, Coahuila, Mexico",Mi Morelia,Central America to US,"http://bit.ly/2jzJYzz, http://bit.ly/2kREYWY, http://bit.ly/2k6tgrJ",Central America,3,28.6910517,-100.5801829
30769,US-Mexico Border,1-Feb-17,2017,Feb,1,0,1,0,0,1,0,Drowning,"Río Bravo, Las Adjuntas, Rancho Vela, Piedras Negras, Coahuila, Mexico",Mi Morelia,Central America to US,"http://bit.ly/2jzJYzz, http://bit.ly/2k2KjcG",Central America,3,28.6910517,-100.5801829
30771,Central America,1-Feb-17,2017,Feb,1,0,1,0,0,1,0,Train Accident,"Train tracks near El Sufragio, Sinaloa, Mexico",Línea Directa,Central America to US,http://bit.ly/2stq6Bb,Central America,1,26.0669181,-108.7904701
43937,US-Mexico Border,1-Feb-17,2017,Feb,1,0,1,0,0,1,0,Unknown (skeletal remains),"La India Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,Central America to US, ,Northern America,4,27.13414255,-98.06452052
30762,North Africa,31-Jan-17,2017,Jan,5,0,5,0,0,0,0,Unknown,"Kassala, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,15.4558144,36.3787571
30767,US-Mexico Border,31-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Rio Grande, near Sub-estación de Bombeo Anzaldúas, Reynosa, Tamaulipas, Mexico",El mañana,Central America to US,http://bit.ly/2kpLt2R,Central America,1,26.0525676,-98.3662434
38438,US-Mexico Border,31-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Rio Bravo, near Eagle Pass, Maverick County, Texas, USA",US Border Patrol,Central America to US,http://bit.ly/2ubgmKW,Northern America,5,28.7091433,-100.4995214
44562,North Africa,31-Jan-17,2017,Jan,3,0,3,0,0,0,0,Sickness and lack of access to medicines,"Tripoli, Libya",MHub, , ,Northern Africa,2,32.86875614,13.18721843
44563,North Africa,31-Jan-17,2017,Jan,2,0,2,0,0,0,0,Shot,"Unspecified location, Libya",MHub, , ,Northern Africa,2,26.38462764,21.56793061
44564,North Africa,31-Jan-17,2017,Jan,1,0,1,0,0,0,0,Shot,"Agadez, Niger",MHub, , ,Northern Africa,2,16.9741689,7.986535
44565,North Africa,31-Jan-17,2017,Jan,5,0,5,0,0,0,0,Shot,"Gao, Mali",MHub, , ,Northern Africa,2,16.29034561,-0.030733282
30763,Mediterranean,30-Jan-17,2017,Jan,0,3,3,11,0,0,0,Drowning,"Gibraltar Strait, 16 miles away from Cabo de Gata, Spain",El mundo,Western Mediterranean,http://bit.ly/2lOBodV,Uncategorized,1,36.7464316,-2.1720646
30764,US-Mexico Border,30-Jan-17,2017,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,Central America to US, ,Northern America,5,31.8753434,-112.5470466
30765,US-Mexico Border,30-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Railway bridge: Puente Negro, Rio Bravo, Nuevo Laredo, Tamaulipas, Mexico",Lider Web Infromativo,Central America to US,http://bit.ly/2jQv6bX,Central America,1,27.4565378,-99.5698487
30766,US-Mexico Border,30-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Rio Bravo, ejido San Ramón, Rancho las dos cruces, Piedras Negras, Coahuila, Mexico",Super Channel 12 via Facebook,Central America to US,"http://bit.ly/2kZ0JAl, http://bit.ly/2kkpHuW, http://bit.ly/2kvxbx9, http://bit.ly/2kyfgUV",Central America,3,28.6910517,-100.5801829
30759,Mediterranean,29-Jan-17,2017,Jan,1,1,2,0,1,0,0,Unknown,Unspecified location in the Chanel of Sicily,"IOM Italy, UNHCR",Central Mediterranean, ,Uncategorized,4,36.3080065,11.9626849
30760,US-Mexico Border,29-Jan-17,2017,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"White Head Ranch, Maverick, Eagle Pass, Texas, USA",Zocalo,Central America to US,"http://bit.ly/2jBYaU0, http://eluni.mx/2kQgARG, http://bit.ly/2kvGqgS",Northern America,3,28.6919315,-100.514183
30758,Mediterranean,28-Jan-17,2017,Jan,2,0,2,151,0,2,2,Hypothermia,Unspecified location in the Channel of Sicily,IOM Italy,Central Mediterranean, ,Uncategorized,4,35.39080447,13.39090756
30761,Horn of Africa,28-Jan-17,2017,Jan,1,0,1,0,0,0,0,"Dehydration, Harsh conditions","Karora, Eritrea",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,17.6991099,38.2380839
30755,US-Mexico Border,27-Jan-17,2017,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,Central America to US, ,Northern America,5,31.8753434,-112.5470466
30756,Mediterranean,27-Jan-17,2017,Jan,1,2,3,299,0,0,0,Drowning,"24 miles north of Sabratha, Libya",Reuters,Central Mediterranean,"https://yhoo.it/2kiG39M, http://apne.ws/2kitMSw",Uncategorized,3,32.791284,12.4152649
43935,US-Mexico Border,27-Jan-17,2017,Jan,1,0,1,0,0,0,0,Unknown (skeletal remains),"Galo Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,Central America to US, ,Northern America,4,27.02898844,-98.02606837
51467,US-Mexico Border,27-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Rio Bravo, Zapata County, Texas, USA",1800 Migrante,Central America to US,https://www.facebook.com/1800Migrante/photos/pcb.1721094974648051/1721092261314989/?type=3&theater,Northern America,1,26.81693967,-99.24348542
30749,Southeast Asia,26-Jan-17,2017,Jan,8,0,8,0,1,13,0,Drowning,"Bodies recovered on shores near Mersing, southern Johor state, Malaysia",Jakarta Globe, ,"http://bit.ly/2k8hZ76, http://regional.liputan6.com/read/2865697/hampir-sebulan-10-jasad-korban-kapal-tki-karam-belum-dikenali, http://bit.ly/2lX3GW0",South-eastern Asia,3,2.108667,104.0113461
30754,US-Mexico Border,26-Jan-17,2017,Jan,1,0,1,0,0,0,0,Drowning,"Río Bravo, near Patricio Perez, Havana, Hidalgo County, Texas, US",La Prensa.mx,Central America to US,"http://bit.ly/2jYRAHV, http://bit.ly/2jKkZoz",Northern America,3,26.2275051,-98.51294518
43900,Caribbean,26-Jan-17,2017,Jan,2,0,2,0,0,2,0,Drowning,"Near Punta Borinquen, Aguadilla, Puerto Rico",El Nacional, ,"http://bit.ly/2y1QXZ9, http://bit.ly/2y2IXlS",Caribbean,3,18.48899382,-67.17726982
44129,US-Mexico Border,26-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Río Bravo, near Patricio Perez, Havana, Hidalgo County, Texas, US",Hidalgo County Sheriff's Office,Central America to US, ,Northern America,5,26.22686422,-98.51221208
30748,Southeast Asia,25-Jan-17,2017,Jan,2,0,2,0,0,0,0,Drowning,"Bodies recovered on shores near Mersing, southern Johor state, Malaysia",AFP, ,http://bit.ly/2jR3LYg,South-eastern Asia,1,2.108667,104.0113461
44128,US-Mexico Border,25-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Río Bravo, near Rancho Toluca, Progreso, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,Central America to US, ,Northern America,5,26.06549106,-97.93420931
30747,Southeast Asia,24-Jan-17,2017,Jan,4,0,4,0,0,2,0,Drowning,"Bodies recovered on shores of southern Johor state, Malaysia",AFP, ,http://bit.ly/2jR3LYg,South-eastern Asia,1,2.108667,104.0113461
30750,Mediterranean,24-Jan-17,2017,Jan,10,0,10,0,1,8,1,Drowning,"Bodies found near Tripoli, Libya",IOM Libya,Central Mediterranean, ,Uncategorized,4,32.9115192,13.11777
30751,Caribbean,24-Jan-17,2017,Jan,17,51,68,1,8,4,0,Drowning,Bodies recovered on the shores of Turks and Caicos Islands,Royal Turks and Caicos Islands Police Force, ,http://bit.ly/2kEWJ8G,Caribbean,5,21.6530791,-72.0586737
30753,US-Mexico Border,24-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Río Bravo, Fraccionamiento Arboledas, Matamoros, Tamaulipas, Mexico",Reporte Tamaulipas via Facebook and Contacto,Central America to US,"http://bit.ly/2jwVvvB, https://goo.gl/n024Qm",Central America,3,25.8433787,-97.5849845
44127,US-Mexico Border,24-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Río Bravo, Hidalgo County, Texas, USA",Hidalgo County Sheriff's Office,Central America to US, ,Northern America,5,26.22018546,-98.47763265
30743,North Africa,23-Jan-17,2017,Jan,1,0,1,0,0,0,0,Harsh conditions,"Wadi Halfa, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,21.7274483,31.3129289
30744,US-Mexico Border,23-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Ejido El porvenir, near Internacional bridge, Rio Bravo, Reynosa - Pharr, Reynosa, Tamaulipas, Mexico",El mañana,Central America to US,http://bit.ly/2jYo0FR,Uncategorized,1,26.0525676,-98.3662434
30745,US-Mexico Border,23-Jan-17,2017,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),"Between 20 de noviembre and Oasis street, Valle de Mexicali, Baja California, Mexico",La capital mx,Central America to US,http://bit.ly/2j0qhRg,Central America,1,32.66688991,-115.4601587
30746,Southeast Asia,23-Jan-17,2017,Jan,10,7,17,13,6,4,0,Drowning,"Bodies recovered on shores of southern Johor state, Malaysia","AFP, IOM Indonesia", ,http://bit.ly/2k4794a,South-eastern Asia,4,2.108667,104.0113461
30741,North Africa,22-Jan-17,2017,Jan,2,0,2,0,0,0,0,Harsh conditions,"Ash Shamaliyah, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,18.9047594,27.8468919
30742,North Africa,22-Jan-17,2017,Jan,1,0,1,0,0,0,0,Harsh conditions,"Aswan, Egypt",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,24.0642537,32.7935513
30738,Europe,21-Jan-17,2017,Jan,1,0,1,0,0,1,0,Vehicle Accident,"Motorway leading to port, Calais, France",The Telegraph,Calais to United Kingdom,http://bit.ly/2jIiapl,Western Europe,1,50.9518803,1.8339367
30739,Mediterranean,21-Jan-17,2017,Jan,5,0,5,0,0,0,0,Drowning,Bodies found near Sabratha Libya,IOM Libya,Central Mediterranean, ,Uncategorized,4,32.791284,12.4152649
30740,Mediterranean,21-Jan-17,2017,Jan,1,0,1,0,0,0,0,Drowning,"Bodies found near Tripoli, Libya",IOM Libya,Central Mediterranean, ,Uncategorized,4,32.9115192,13.11777
44013,US-Mexico Border,21-Jan-17,2017,Jan,0,1,1,0,0,1,0,Presumed drowning,"Unspecified location in Río Bravo, US-Mexico border","1800Migrante, El Comercio",Central America to US,"http://bit.ly/2AjsHTL, http://bit.ly/2AVDNOh",Northern America,3,27.60315357,-99.58366425
30730,Horn of Africa,20-Jan-17,2017,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"Near jigjiga, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,9.3521044,42.7773712
30731,North Africa,20-Jan-17,2017,Jan,7,0,7,0,0,0,0,"Starvation, Harsh conditions, Excessive Physical Abuse","On border crossing in the small village, Near Karima, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,18.5247319,31.6416234
30732,Sub-Saharan Africa,20-Jan-17,2017,Jan,9,0,9,0,0,0,0,Unknown,"Beira, Mozambique",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,-19.7768669,34.7989137
30733,Sub-Saharan Africa,20-Jan-17,2017,Jan,3,0,3,0,0,0,0,Vehicle Accident,"Mbaya hill, Tanzania",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,-10.7027877,37.7745747
30734,North Africa,20-Jan-17,2017,Jan,1,0,1,0,0,0,0,"Shot, Stabbed","In the desert, near Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,17.7159395,33.8359077
30735,North Africa,20-Jan-17,2017,Jan,1,0,1,0,0,0,0,Excessive Physical Abuse,"In the desert, near Berber, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,18.0501277,33.8037246
30736,North Africa,20-Jan-17,2017,Jan,1,0,1,0,0,0,0,Vehicle Accident,"Between Shagaraab camp and Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,15.6291005,30.9519604
30737,North Africa,20-Jan-17,2017,Jan,2,0,2,0,0,0,0,"Harsh conditions, Vehicle Accident","Atbara, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,17.6922271,33.9762492
30722,Horn of Africa,19-Jan-17,2017,Jan,1,0,1,0,0,0,0,"Shot, Stabbed","Border of Sudan, near Teseney, Eritrea",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,15.0979697,36.6521817
30723,North Africa,19-Jan-17,2017,Jan,5,0,5,0,0,0,0,"Dehydration, Excessive Physical Abuse","In the Sahara desert and ajdabiya, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,29.1986314,19.2225845
30724,North Africa,19-Jan-17,2017,Jan,2,0,2,0,0,0,0,Vehicle Accident,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,14.0316722,35.3417723
30725,North Africa,19-Jan-17,2017,Jan,3,0,3,0,0,0,0,"Dehydration, Vehicle Accident, Excessive Physical Abuse","In the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,25.0270317,13.7350629
30726,Horn of Africa,19-Jan-17,2017,Jan,2,0,2,0,0,0,0,Vehicle Accident,"Humera, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,14.2782317,36.596317
30727,North Africa,19-Jan-17,2017,Jan,10,0,10,0,0,0,0,"Starvation, Dehydration, Vehicle Accident","In the Sahara desert, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,25.0270317,13.7350629
30728,North Africa,19-Jan-17,2017,Jan,1,0,1,0,0,0,0,Sickness and lack of access to medicines,"In the desert, near Khartoum, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,15.6291005,30.9519604
30729,North Africa,19-Jan-17,2017,Jan,32,0,32,0,0,0,0,"Starvation, Dehydration, Harsh conditions","In the Sahara desert between Ajdabiya and Tripoli, Libya",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,29.8322059,16.3455892
43933,US-Mexico Border,19-Jan-17,2017,Jan,1,0,1,0,0,0,0,Unknown,"Cage Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,Central America to US, ,Northern America,4,27.1058788,-98.2058397
30717,Horn of Africa,18-Jan-17,2017,Jan,3,0,3,0,0,0,0,"Shot, Stabbed, Excessive Physical Abuse","Metema, Ethiopia",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,12.9529528,36.1482918
30718,US-Mexico Border,18-Jan-17,2017,Jan,1,0,1,0,0,1,0,Drowning,"Río Bravo, Col del Río, 88580 Reynosa, Tamaulipas, Mexico",Horacero and El Salvador Times,Central America to US,"http://bit.ly/2jTe6lQ, http://bit.ly/2koItA9, http://bit.ly/2jiEofO",Central America,3,26.0525676,-98.3662434
30719,Horn of Africa,18-Jan-17,2017,Jan,1,0,1,0,0,0,0,Unknown,"Between buulo xaawo and dhoobley, Somalia",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Eastern Africa,2,3.713282,43.8759565
30720,US-Mexico Border,18-Jan-17,2017,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,Central America to US, ,Northern America,5,31.8753434,-112.5470466
30721,US-Mexico Border,18-Jan-17,2017,Jan,1,0,1,0,0,1,0,Unknown (skeletal remains),Pima County (see spreadsheet for exact location),Pima County Office of the Medical Examiner,Central America to US, ,Northern America,5,31.8753434,-112.5470466
43932,US-Mexico Border,18-Jan-17,2017,Jan,1,0,1,0,0,0,0,Unknown,"Mariposa Ranch, Brooks County, Texas, USA",South Texas Human Rights Center,Central America to US, ,Northern America,4,27.1835782,-98.0559246
30712,North Africa,17-Jan-17,2017,Jan,4,0,4,0,0,0,0,Vehicle Accident,"Al Qadarif, Sudan",Mixed Migration Monitoring Mechanism Initiative (4Mi), , ,Northern Africa,2,14.0316722,35.3417723
